origin_abbrev,origin_id,target_abbrev,target_id,projection_volume
MM,491,VS,73,0.0747194083526651
PSTN,364,VTA,749,0.074689211625
ZI,797,SSs4,1035,0.074677078
ZI,797,SCs,302,0.0744905613375
LM,210,PALv,835,0.074461013725
MPO,523,PVT,149,0.0741258672
STN,470,DORpm,856,0.0739354500211609
LM,210,AI,95,0.0738731558046631
ZI,797,MOp1,320,0.0738416534570312
LHA,194,PGRN,938,0.07380615996249999
LM,210,SSp,322,0.0737319521667114
MPN,515,STRv,493,0.0736334570603516
VMH,693,IC,4,0.073526671159375
PVHd,63,CNU,623,0.0735084436053431
LHA,194,PF,930,0.073449450375
LHA,194,PVZ,157,0.0734099682182617
DMH,830,ENTm1,526,0.073385904878125
PMv,1004,ACB,56,0.07333722690000001
LPO,226,BLA,295,0.0733013802035156
LM,210,DORpm,856,0.0732243332447265
VMH,693,TM,557,0.07321960975
MM,491,dhc,443,0.0732011
PH,946,SCiw,17,0.0731630221
PH,946,MD,362,0.07312653915
PH,946,PL5,363,0.0728990551378906
VMH,693,ATN,239,0.07281503298125
SBPV,347,CH,567,0.0726739991944992
DMH,830,AIv1,704,0.072633203475
PH,946,CEA,536,0.0726294238523437
PVp,126,MEA,403,0.07258116792500001
DMH,830,MBsta,348,0.0725544132455078
MPN,515,ARH,223,0.07251474475
AHN,88,fxpo,737,0.0723950891234375
PVH,38,LSv,266,0.072388169175
SUM,525,MBO,331,0.0723376511033203
PVHd,63,LHA,194,0.072306159253125
SBPV,347,MEZ,467,0.0721832865402019
VMH,693,PVpo,133,0.072146718
SUM,525,NDB,596,0.07197371125
ZI,797,VPM,733,0.0719280365125
LPO,226,RSPv,886,0.0719189602937012
DMH,830,COA,631,0.0718737532023437
MPN,515,NDB,596,0.07186227545
MPO,523,ACA,31,0.0716855926455179
MPO,523,RHP,822,0.0716461295909832
PVH,38,PVZ,157,0.0715316966246094
DMH,830,TU,614,0.07152712525
PH,946,PCG,898,0.07150802995
MM,491,MOs,993,0.0714428310763672
MM,491,CEA,536,0.0713806350796875
MPO,523,ZI,797,0.071348582725
PH,946,MOs5,767,0.071304583328125
AHN,88,P-mot,987,0.0712327343031456
MPO,523,OLF,698,0.0711728717875
ZI,797,P-sen,1132,0.0710976727028549
MM,491,PVT,149,0.0710014067
TU,614,PVpo,133,0.07090140872499999
AHN,88,BMAp,334,0.07088922365
TU,614,STRv,493,0.070887847975
VMH,693,MG,475,0.070803097575
MPO,523,mfbse,1083,0.07079900025625
ZI,797,EPI,958,0.0706694663828125
MPN,515,ACB,56,0.07064691252500001
PSTN,364,GPi,1031,0.0705499842050049
MM,491,IPN,100,0.07054677245
PH,946,SCig,10,0.0705248768
DMH,830,P-mot,987,0.0704248676838478
ZI,797,SSs2/3,806,0.0703197102541992
PH,946,mfbsma,46,0.0702288320070312
DMH,830,AId5,1101,0.0702278001359375
PVHd,63,P-sen,1132,0.0699498616887451
LHA,194,NDB,596,0.0699050072
SO,390,BS,343,0.0698708821103563
ZI,797,IRN,136,0.069853244825
ZI,797,RT,262,0.0698393705515625
DMH,830,SCdg,26,0.0697551505
ARH,223,MPO,523,0.0697210906
ZI,797,GPi,1031,0.0696064430772949
PH,946,PRT,1100,0.0695671737954102
DMH,830,PRNr,146,0.069549357390625
PH,946,VIS,669,0.0693021166810927
LHA,194,VP,709,0.0692138096757324
PH,946,AIv1,704,0.0691810737351562
LHA,194,VM,685,0.06916297202499999
DMH,830,EPI,958,0.06915246060625
LM,210,SI,342,0.0691327917
LPO,226,MED,444,0.06905010067812499
MPN,515,LPO,226,0.069025201175
LHA,194,RE,181,0.0689888199
ARH,223,PH,946,0.0688741893
ARH,223,HPF,1089,0.0687565109
LPO,226,PH,946,0.068719727825
SO,390,IB,1129,0.0686864363367861
SO,390,HY,1097,0.068528711125
DMH,830,MD,362,0.068527223975
VMH,693,PAA,788,0.068519354575
MPO,523,RSPv,886,0.0685162278103515
VMH,693,AId,104,0.0684600804198486
LPO,226,mfsbshy,824,0.0684425404786621
PVHd,63,CTX,688,0.0683574017345717
AHN,88,fx,436,0.068318604025
MM,491,cm,967,0.0682446954335548
DMH,830,fxs,1099,0.0682081140541992
LHA,194,MOp6a,844,0.0681827852125
LHA,194,mfbse,1083,0.068150409075
ZI,797,MOs5,767,0.06810272439003899
LHA,194,SSs,378,0.0680409966208984
AHN,88,BMAa,327,0.0680277920875
AHN,88,LA,131,0.06779081155
MM,491,APN,215,0.06774512885
ZI,797,BLA,295,0.0676836106348144
MPO,523,PRNr,146,0.067478800375
PH,946,VTA,749,0.0674182131
LPO,226,P-sat,1117,0.0670251394586792
PH,946,SSp-m,345,0.0670142167563476
AHN,88,NTS,651,0.06699338554999999
ZI,797,LH,186,0.06698992125
TU,614,lfbs,983,0.0667475420854614
DMH,830,mfsbshy,824,0.066663031378125
PH,946,RSPd,879,0.0666272147898437
TU,614,fxs,1099,0.0665639874359652
DMH,830,PVT,149,0.0665316904
DMH,830,TEa1,97,0.0664323037765625
VMH,693,PS,1109,0.066394908125
LM,210,P,771,0.06638679005
PH,946,MPN,515,0.06637383934999999
LHA,194,LPO,226,0.06632843441875
PH,946,MOp6a,844,0.0662812641189453
DMH,830,DP,814,0.06625897263125
PH,946,PMd,980,0.0662118148398437
PVHd,63,CTXpl,695,0.0661889417509432
LHA,194,RAmb,165,0.0661732652669922
LHA,194,ENT,909,0.0661183676671875
PMv,1004,lfbs,983,0.0659612071583942
MPO,523,MO,500,0.0658527172296875
PH,946,PA,780,0.065760288146875
MPN,515,PVT,149,0.065743202
PMv,1004,DMH,830,0.065727471775
MPN,515,CA1,382,0.065612810090625
VMH,693,CA1,382,0.065597709975
TU,614,SCiw,17,0.06550433435
MM,491,ACAd,39,0.0654130587291016
LHA,194,SSp-n,353,0.0654062938292969
TU,614,BMAp,334,0.0653438716
TMv,1,LZ,290,0.0653257600419922
SUM,525,MTN,571,0.0653256148125
LHA,194,PMd,980,0.06531235235
ARH,223,PALv,835,0.0652302405234375
PVH,38,VMH,693,0.0651690053
PSTN,364,ZI,797,0.065116613428125
ARH,223,LSv,266,0.06510268625
PVH,38,MEA,403,0.06508865816250001
AHN,88,IIn,848,0.06497601145
STN,470,cpd,924,0.0649318909982422
DMH,830,MPN,515,0.06481481492499999
TU,614,P-sat,1117,0.0647563632269531
TMv,1,lfbs,983,0.0646193729196777
PMv,1004,CA1,382,0.06460076608125
ZI,797,PB,867,0.06450853919999999
ZI,797,LP,218,0.06450319360625
PVH,38,LSr,258,0.06449565955
VMH,693,BLAp,311,0.0644929131
LHA,194,APN,215,0.06448265341875
TU,614,SUM,525,0.06442943605000001
PVp,126,CTXpl,695,0.0643984791877285
MPN,515,ENTm,926,0.0642925280976562
PH,946,SNr,381,0.06425023815
ZI,797,SSs1,873,0.0642034386710937
LHA,194,cc,776,0.0641028633472534
LHA,194,BMA,319,0.0640733196986572
MM,491,RN,214,0.06401525497499999
ZI,797,VMH,693,0.06398627515
MM,491,MMme,732,0.0638246315
MM,491,MMm,606826651,0.06374840955
LM,210,CTXsp,703,0.06371966125
ZI,797,PoT,563807435,0.0637029204
ZI,797,MARN,307,0.06363180516875
SUM,525,ENTl,918,0.0635461886267578
PSTN,364,MD,362,0.063497761075
ZI,797,VISC5,1058,0.0634730271
PH,946,PRNc,1093,0.063441729575
PSTN,364,MTN,571,0.0634256618625
PMv,1004,PMd,980,0.06339641559999999
SUM,525,PAG,795,0.063390467
AHN,88,ADP,72,0.0633656625875
MM,491,EPd,952,0.0632172244375
VMH,693,MY-sen,386,0.063145419622168
MPN,515,OLF,698,0.06313977779375
TU,614,RE,181,0.06311587589999999
PH,946,VMH,693,0.06305865125
PH,946,RN,214,0.062883634275
PMv,1004,DORsm,864,0.0628413957939796
AHN,88,PR,1077,0.06280507134999999
MM,491,PMv,1004,0.06275599785
VMH,693,PRNc,1093,0.062723786475
DMH,830,LH,186,0.062720790125
ARH,223,SI,342,0.06270974675
MM,491,CEAm,559,0.0625241127
PMv,1004,CA3,463,0.062471089800000004
LHA,194,PGRNl,978,0.062445391749999996
LPO,226,MTN,571,0.0621970775125
PH,946,cing,940,0.06209758944375
MM,491,PMd,980,0.0620613322
MPN,515,MBsta,348,0.0620521631946289
PH,946,AId6a,783,0.062048114909375
ARH,223,STRv,493,0.0619799120390625
PSTN,364,MDRN,395,0.0619082659234375
ZI,797,VTA,749,0.061880170625
LHA,194,BLA,295,0.0618149775091064
PH,946,AId2/3,328,0.0617224129238281
ZI,797,PIL,560581563,0.0616981197
DMH,830,PL6a,84,0.0616783272888672
DMH,830,PVHd,63,0.0616751960453125
VMH,693,RT,262,0.061628741825
VMH,693,AVP,263,0.06160255255
DMH,830,P-sen,1132,0.0615648802207031
DMH,830,PERI,922,0.0615579427298828
PMv,1004,AI,95,0.0615499246897705
PVHd,63,MY-sen,386,0.0615238027645924
PH,946,SPA,609,0.061523217874999994
ZI,797,SSp-m4,950,0.0613367767506775
MPO,523,AVPV,272,0.061323280725
VMH,693,EP,942,0.06117342126875
LHA,194,RSP,254,0.0611489068811622
LHA,194,ACB,56,0.0610797100703125
ZI,797,VISp,385,0.0610476588485107
MM,491,SCiw,17,0.0610353046625
LHA,194,TU,614,0.06096543005
ZI,797,NPC,634,0.0609364539
TU,614,ADP,72,0.0608566819
SUM,525,CA3,463,0.06071735285
MPN,515,ACA,31,0.0607009991160338
TU,614,P-sen,1132,0.0606857864404907
ARH,223,ZI,797,0.060650167725
PH,946,CEAm,559,0.06057087561875
ZI,797,mfbs,991,0.0605273084448686
DMH,830,SCig,10,0.06049705375
LHA,194,drt,792,0.0604806461071777
LHA,194,cett,932,0.0604806461071777
PH,946,RAmb,165,0.060430733321875
LHA,194,ml,697,0.060428530925
PH,946,AIv5,800,0.0604104917089844
PVp,126,MBO,331,0.0603915897867187
TMv,1,SSp,322,0.0603741159731018
AHN,88,TMv,1,0.060325540275
PH,946,MOs6a,1021,0.0602332080820312
DMH,830,ACAv1,588,0.060230377375
PSTN,364,MDRNd,1098,0.0600703936
LPO,226,CA1,382,0.0599786306875
PH,946,RSPv,886,0.0597905911585937
LM,210,ACB,56,0.059746428875
TU,614,BLA,295,0.059745467249999996
ADP,72,CA3,463,0.059731042721875
STN,470,DORsm,864,0.0597194606817985
VMH,693,fxpo,737,0.059668866315625
LM,210,PAG,795,0.059606762949999996
LHA,194,CBX,528,0.0595867669400391
PSTN,364,AId,104,0.0595365816280502
SUM,525,DG-mo,10703,0.059463979400000005
AHN,88,PRNr,146,0.05945043916875
PSTN,364,VENT,637,0.0594385448464233
TU,614,VENT,637,0.059435279351123006
ZI,797,SSp-ul6a,945,0.059393149900000004
DMH,830,NDB,596,0.0592781518
LHA,194,int,6,0.0591270918628906
TU,614,COApl,655,0.0590685739
AHN,88,EP,942,0.0590665539515625
ZI,797,PSTN,364,0.0590548
ZI,797,SPF,406,0.0589369942
ZI,797,SPFp,422,0.0589369942
LHA,194,LSv,266,0.0588955892
ARH,223,MRN,128,0.0588818251
MM,491,eps,1000,0.0588571836275845
ADP,72,STR,477,0.0588225075375
VMH,693,cst,784,0.05881208585
TU,614,P-mot,987,0.0587693648114023
TU,614,PB,867,0.058686914124999996
AHN,88,ACAv,48,0.0586822021912109
LHA,194,cbf,960,0.0586138836301758
PH,946,AUD,247,0.0585922259191193
LHA,194,DG,726,0.0585634559835937
LHA,194,PCG,898,0.058523571399999995
PMv,1004,SSp,322,0.0585068794521286
VMH,693,PIR,961,0.058404372162499996
DMH,830,CLA,583,0.0582140850648437
ADP,72,RHP,822,0.0580600142109068
ZI,797,lfbst,896,0.05802441299375
ZI,797,VAL,629,0.058004478875
LHA,194,SCs,302,0.0580021054375
STN,470,CTX,688,0.0579406284324676
MM,491,AVP,263,0.05793601975
PMv,1004,TM,557,0.057934853550000005
AHN,88,AVP,263,0.057865453625
MPO,523,CS,679,0.057839411349999995
MM,491,PR,1077,0.057809733275
PH,946,RT,262,0.05779408359375
AHN,88,COApl,655,0.0577390942625
PH,946,PVT,149,0.0577306534
LHA,194,PVT,149,0.05772793145
STN,470,PALv,835,0.0576857873479248
PH,946,EPd,952,0.0576617296171875
PMv,1004,SCm,294,0.057637512515625
SUM,525,HB,1065,0.0576325319959714
TU,614,TM,557,0.057541102565625
ZI,797,SSp-m5,974,0.0574530766173096
TMv,1,DORpm,856,0.0574449727506348
TU,614,mfsbshy,824,0.0574434262874267
STN,470,SI,342,0.0573855829203125
PMv,1004,PVT,149,0.057352650250000005
DMH,830,VISp,385,0.0573316817527344
VMH,693,eps,1000,0.0572587749392736
LPO,226,LH,186,0.057219863925
ADP,72,LZ,290,0.057189863717000994
DMH,830,ORBm5,620,0.057173568265624995
AHN,88,GENv,1014,0.0571525974140625
STN,470,PAG,795,0.0571248468
AHN,88,SPA,609,0.057060022249999995
MM,491,PT,15,0.0570370339
ZI,797,MY-sen,386,0.0570319725523182
MPO,523,CEA,536,0.0569584427354004
SUM,525,MS,564,0.056926396799999994
LHA,194,COA,631,0.0568710213832031
PMv,1004,MRN,128,0.056868813224999995
LHA,194,MARN,307,0.05686423785
TMv,1,CTXsp,703,0.056843641925
TU,614,cm,967,0.0568425325451426
VMH,693,fx,436,0.056828542575
DMH,830,ILA1,707,0.05680638783750001
TU,614,PPN,1052,0.0567844977
ARH,223,MBO,331,0.0567653237511719
PVH,38,BMAp,334,0.056761244749999995
MM,491,VMH,693,0.056709171224999994
MPN,515,ENTl,918,0.056646392334081995
VMH,693,MO,500,0.0565362060977844
VMH,693,V3,129,0.056486658550000006
AHN,88,PVp,126,0.05646243295
TU,614,SBPV,347,0.0564176169375
SUM,525,AI,95,0.0564082219062828
PVp,126,LHA,194,0.056389471950000006
MPO,523,VMH,693,0.056373521990625
STN,470,CTXpl,695,0.0561933740523823
PH,946,fi,603,0.05617144155
SUM,525,MPO,523,0.056129052874999995
ADP,72,MEZ,467,0.0560550691435547
MM,491,fxpo,737,0.05600844703125
DMH,830,BMA,319,0.055998562353125
ZI,797,CUN,616,0.055918468025
AHN,88,PVpo,133,0.055891111937499995
AHN,88,P-sen,1132,0.0558630612839722
VMH,693,TMv,1,0.05585276515
DMH,830,PR,1077,0.055729390499999996
PVHd,63,SCm,294,0.055698524328125
PVp,126,PH,946,0.05560788765
PVH,38,mfbs,991,0.0555856774749321
AHN,88,PAA,788,0.055550591337500003
MM,491,ADP,72,0.05550103825
AHN,88,ProS,484682470,0.05539356655
MPO,523,MEA,403,0.055320469574999996
PH,946,TEa1,97,0.0552963625272461
MPN,515,VMH,693,0.055247937324999996
DMH,830,ATN,239,0.0552339536820312
STN,470,P-sat,1117,0.0551068359123582
PMv,1004,PIR,961,0.055099023875
LHA,194,VNC,701,0.0550920572234375
LHA,194,PSTN,364,0.055081688899999995
DMH,830,ACAd6a,919,0.0550667398421875
TU,614,PVp,126,0.0550469038
TMv,1,RHP,822,0.0549959410628906
DMH,830,TT,589,0.0549928719019531
DMH,830,LSv,266,0.0549461493875
ADP,72,fiber tracts,1009,0.054898386025
AHN,88,ENTl5,139,0.0548389674765625
ZI,797,TEa5,289,0.0548110268870117
ADP,72,CTXsp,703,0.054792513409375
SBPV,347,PVR,141,0.0547271342223816
PH,946,FRP,184,0.0547104601650879
PH,946,ECT1,836,0.0546774815548828
TU,614,ACB,56,0.054669066025
AHN,88,VM,685,0.054667218112500006
PVH,38,AHN,88,0.054663825475000004
LHA,194,AD,64,0.05465920355000001
AHN,88,cc,776,0.0546572331129761
SUM,525,PH,946,0.054591622750000006
VMH,693,COAa,639,0.0544746958875
AHN,88,ACAd,39,0.0544364045001465
PH,946,MOp1,320,0.0544108843359375
PMv,1004,VS,73,0.0542435810319994
MM,491,SMT,366,0.0541714502
DMH,830,VISpor,312782628,0.0541695330127182
MM,491,fx,436,0.0541571814
SUM,525,MO,500,0.0540820018671295
DMH,830,ACAd5,1015,0.05405714881875
MPN,515,AVPV,272,0.05394120655
VMH,693,mfbse,1083,0.05389828898125
DMH,830,ECT1,836,0.0538965947679687
PVp,126,PVi,118,0.053874763775
SUM,525,STRv,493,0.0538561957609375
VMH,693,VM,685,0.0538508683125
LM,210,MEZ,467,0.0538466014054199
MM,491,ENTl5,139,0.05384085118125
PH,946,CS,679,0.05379849405
PH,946,ORBm1,484,0.0537820674125
ZI,797,RE,181,0.05375876485
MM,491,IAD,1113,0.05375642755
LM,210,OT,754,0.053665574199999996
DMH,830,ORBl6a,440,0.0535830686029297
PMv,1004,ENTl,918,0.053543505706249994
DMH,830,LA,131,0.053540433253125
LPO,226,MRN,128,0.053496738575
DMH,830,VP,709,0.0534578601183594
PVp,126,PVH,38,0.053442678099999995
DMH,830,SMT,366,0.053369673
PH,946,SSs1,873,0.0532851319984375
VMH,693,PVp,126,0.053221233624999996
TU,614,RAmb,165,0.0532210565550781
SUM,525,CP,672,0.0531351639
SUM,525,STRd,485,0.0531351639
ARH,223,DORsm,864,0.0531265592416016
TU,614,LA,131,0.053113240075000005
LPO,226,SS,453,0.0530932317468275
MM,491,ENTm1,526,0.0530675537
TMv,1,P,771,0.05297102615
TU,614,MS,564,0.0529566275
PSTN,364,MO,500,0.0529455181660267
AHN,88,PIR,961,0.0529164033234375
LM,210,RHP,822,0.0527626119042969
ZI,797,ATN,239,0.0527186382061035
TU,614,CUN,616,0.0526322279
AHN,88,PS,1109,0.052611034175
STN,470,P-mot,987,0.0525804285879525
DMH,830,ACAv6a,810,0.0525789372226562
PMv,1004,CEA,536,0.052570887096875005
ARH,223,mfbs,991,0.0524802413286361
SUM,525,EP,942,0.052460560075
LHA,194,FF,804,0.0524155247875
MPN,515,ADP,72,0.0524152479375
TU,614,TMv,1,0.0523104136625
ZI,797,SSp-m2/3,657,0.0522909119424316
MM,491,TM,557,0.0522802315
AHN,88,ME,10671,0.0522783352
MPO,523,CEAm,559,0.05227660519375
TMv,1,AI,95,0.0521919617731331
ZI,797,SNc,374,0.05218771429375
ADP,72,PVR,141,0.0521097023523888
SCH,286,PVR,141,0.0521040108576026
PMv,1004,fxs,1099,0.0521016449013183
PH,946,cm,967,0.0520162236123967
DMH,830,LPO,226,0.0519775542125
PMv,1004,PVp,126,0.05193357365
ADP,72,PA,780,0.05192033476875
LM,210,MOs,993,0.0519055850414062
LPO,226,LSc,250,0.051847397350000005
ZI,797,AHN,88,0.051839514475
ARH,223,ACB,56,0.051794972249999995
MPO,523,PRNc,1093,0.05176971183125
PH,946,ARH,223,0.05174167005
LPO,226,RSPd,879,0.0516660008452772
STN,470,PRNr,146,0.051612594709375
STN,470,VENT,637,0.0515775454949188
TMv,1,PALv,835,0.0515258768445312
TMv,1,PAG,795,0.0514984071
ARH,223,CEA,536,0.051450424309375
LPO,226,MD,362,0.051440362925000004
ZI,797,CEAc,544,0.0514099024578125
ZI,797,VISC6a,857,0.0513345744623291
AHN,88,VS,73,0.0513327718402909
LM,210,MOp,985,0.0513252474164062
LHA,194,TRN,574,0.051284458399999996
STN,470,SCig,10,0.0511752551625
ZI,797,Eth,560581551,0.05111634583125
PSTN,364,BMA,319,0.0510751591683594
TU,614,PMd,980,0.051031428525
TU,614,LAT,138,0.0510237689780273
LM,210,MY,354,0.050997886799999996
DMH,830,AId6a,783,0.05097835876875
DMH,830,AIp1,120,0.0509386863398437
PMv,1004,SUM,525,0.050905616125
MPO,523,CTXsp,703,0.0508795581546875
STN,470,MBsta,348,0.0508525032781796
SUM,525,sAMY,278,0.0507794548201172
DMH,830,RSPv6a,590,0.0507410100804687
DMH,830,COAp,647,0.050709642462499996
MPO,523,ADP,72,0.050696723
PSTN,364,PIR,961,0.0506800948404297
PH,946,TRN,574,0.050382439450000004
LHA,194,PO,1020,0.0503565056903809
PVHd,63,DORpm,856,0.0502885567440857
VMH,693,ORB,714,0.0502757709251739
DMH,830,LAT,138,0.0502739179632812
MM,491,ProS,484682470,0.05024567555
STN,470,Isocortex,315,0.0501963080738501
LPO,226,ACAv,48,0.0501873990652344
MPO,523,ILM,51,0.0501101475410156
DMH,830,POST,1037,0.0500521302203125
ARH,223,MY,354,0.050026677400000004
MPO,523,DORsm,864,0.0500255605528679
PVHd,63,Isocortex,315,0.0499628830287397
LHA,194,LP,218,0.0499265738453125
PMv,1004,PVH,38,0.049886198075
LHA,194,DMH,830,0.049869236725
DMH,830,MOp5,648,0.0498066181703125
ARH,223,ME,10671,0.0497966665
MM,491,SNr,381,0.049740842024999996
PMv,1004,MY,354,0.0497311437
PSTN,364,GU,1057,0.049617350680703
LPO,226,MO,500,0.0495744828738769
ARH,223,PALm,826,0.049562643724999994
PVH,38,PA,780,0.049494826500000005
MPO,523,RE,181,0.049418711125
SUM,525,AHN,88,0.049258912325
ARH,223,SCm,294,0.04918979415
STN,470,MY,354,0.0491659268625
TU,614,RHP,822,0.0491484453371551
DMH,830,ARH,223,0.049140219625
LPO,226,mfbse,1083,0.049113244665625
LHA,194,SPVC,429,0.0490626808
DMH,830,RSPagl,894,0.0489039907021606
AHN,88,PPN,1052,0.0489012607125
VMH,693,opt,125,0.04885349245
MM,491,HATA,589508447,0.04883059475
AHN,88,ILA,44,0.0487536416664062
MPO,523,lfbs,983,0.0487472574037247
TU,614,SCig,10,0.0487380754
MM,491,cing,940,0.0487346307
AHN,88,PB,867,0.0486832584875
PH,946,RSPagl,894,0.048676663232251
MPN,515,fi,603,0.0486008313
PMv,1004,MOs,993,0.0485944481121094
LHA,194,sm,802,0.04858104111875
PH,946,ENTl5,139,0.0484951903816406
ZI,797,scwm,484682512,0.0484684393484375
PH,946,PL6a,84,0.0483031812402344
LHA,194,CS,679,0.04826135685
PVH,38,TU,614,0.048204709175000006
MPN,515,PS,1109,0.04819348695
MPO,523,PCG,898,0.0481577096
AHN,88,SBPV,347,0.048145047999999996
PMv,1004,TMv,1,0.048127139725000004
LPO,226,PALc,809,0.0481174207544433
AHN,88,RSP,254,0.0480902989960566
LPO,226,BST,351,0.048018597375
MM,491,PL,972,0.047897543028124996
ZI,797,TU,614,0.0478184336
TMv,1,SI,342,0.047808054175
DMH,830,MOs2/3,962,0.047757586165625
PVHd,63,STR,477,0.047745184725
TU,614,VTA,749,0.047705046375000004
ZI,797,NTS,651,0.0475198625125
MM,491,PSTN,364,0.04745400345
PH,946,eps,1000,0.0474267596652082
PSTN,364,DMX,839,0.047397222249999996
LHA,194,PT,15,0.047383839124999994
LHA,194,BMAa,327,0.0473471848664062
PVH,38,PH,946,0.047342593375000006
LHA,194,CA,375,0.047338908115625
ZI,797,ccb,484682516,0.0473169089914062
TU,614,MD,362,0.04731684755
PSTN,364,BLAp,311,0.047253929712500004
PSTN,364,PPN,1052,0.0471915074640625
LHA,194,MOp5,648,0.0471522727525391
LPO,226,sAMY,278,0.0471128688963592
PH,946,PALd,818,0.0470850334069336
PSTN,364,SCm,294,0.047048448059375
LHA,194,mfbc,768,0.0470420817086548
PH,946,mtt,690,0.046933932149999996
VMH,693,SS,453,0.0468990406939792
PMv,1004,PVi,118,0.046871225625
PH,946,AIp5,344,0.0468431951367187
PH,946,ACAv,48,0.046801215807312
LPO,226,BLAa,303,0.0467941327
PH,946,VISC1,897,0.0467876076896484
PMv,1004,DG-sg,632,0.046760639975
TMv,1,MOs,993,0.0467583524023437
LPO,226,SSp,322,0.0467263442656172
SO,390,LZ,290,0.0464386498691475
ARH,223,MSC,904,0.046391736125
VMH,693,VP,709,0.0463913807601562
DMH,830,ILA5,827,0.0463868504039062
ZI,797,GU5,187,0.046325727000000004
DMH,830,ENTm6,743,0.04628637479375
AHN,88,SPF,406,0.04621471106875
LHA,194,VPL,718,0.0461142357911621
ZI,797,PF,930,0.0460731761
TU,614,AVP,263,0.0460269721625
PVp,126,SBPV,347,0.0460217947
TU,614,BMAa,327,0.04600818005
MPO,523,sm,802,0.04598985435625
MM,491,SCig,10,0.0459145735125
MPO,523,MOs,993,0.0459089324126221
DMH,830,VAL,629,0.045814990353125
VMH,693,ME,10671,0.0457889075
VMH,693,SPFm,414,0.045757008499999995
ZI,797,IC,4,0.0457502866953125
MPN,515,PVp,126,0.045735143475000004
ARH,223,P-sen,1132,0.0457349994370117
AHN,88,CUN,616,0.045726481500000006
DMH,830,ACAv5,772,0.0456505387734375
ZI,797,SSp-tr,361,0.0456333892531494
AHN,88,CS,679,0.045452117024999995
VMH,693,GENv,1014,0.045436716937499996
PH,946,CA2,423,0.045362995824999995
LM,210,sAMY,278,0.0453204211414062
DMH,830,VISC,677,0.0452720030594726
AHN,88,BLAp,311,0.0452658147375
LHA,194,DMX,839,0.04524393195
DMH,830,ILA6a,1054,0.04521905020937499
LHA,194,VIS,669,0.045214207951082996
VMH,693,BLAa,303,0.045205593125
PVHd,63,MRN,128,0.0451792549359375
MPO,523,SF,310,0.045150952
MPN,515,PVH,38,0.045043887000000005
MPO,523,P-sen,1132,0.0450228994237183
PMv,1004,NDB,596,0.045021176725
PMv,1004,MED,444,0.044969185121875
AHN,88,SUB,502,0.0449398098898437
MPN,515,LSc,250,0.0449155055835937
MM,491,ORB,714,0.0448918389676025
PH,946,MOp5,648,0.0448651659838867
SUM,525,LPO,226,0.044839411837499996
PH,946,PeF,576073704,0.044818564175000006
LM,210,cc,776,0.0448104256769531
ZI,797,MOs6a,1021,0.044756629002832
PSTN,364,ILM,51,0.0447487495755371
VMH,693,MOB,507,0.04467979005
PMv,1004,cc,776,0.0445884942835937
ZI,797,SCsg,842,0.0445742311875
TU,614,PT,15,0.04454139445
ARH,223,PVH,38,0.0445185286
MPO,523,PT,15,0.044508994425
PVHd,63,MDRN,395,0.0444893401230469
ARH,223,VS,73,0.0444836136930664
MM,491,AAA,23,0.044480568912500004
MM,491,TMv,1,0.0444560879
MM,491,PS,1109,0.044421925099999995
MPN,515,PA,780,0.044409848590625
MPO,523,PPN,1052,0.04439513710625
AHN,88,COApm,663,0.04439227428125
VMH,693,LSc,250,0.04436235335
LHA,194,ENTm,926,0.0443547351132812
PMv,1004,MOp,985,0.0443371657230469
MM,491,PIR,961,0.044334500218749996
MM,491,PRNc,1093,0.04431291265625
DMH,830,TTd,597,0.044279570146875
PH,946,LAT,138,0.0441942229613281
LHA,194,GPi,1031,0.0441595397277344
DMH,830,ORBl1,448,0.0441265520376953
AHN,88,ENTl3,52,0.0441209094101562
LPO,226,AHN,88,0.0441186594871094
PMv,1004,OT,754,0.044114370475000005
MM,491,BMA,319,0.044094319521875
MM,491,TT,589,0.0440213255234375
DMH,830,ENTm5,727,0.0439986679234375
AHN,88,MBsen,339,0.0439949343453491
MPO,523,PB,867,0.0439754156625
MM,491,SCdg,26,0.043957659440625005
DMH,830,BLA,295,0.0438546328828125
PVH,38,MPO,523,0.043723024625
MM,491,ILA,44,0.0436921492273437
PH,946,ccb,484682516,0.0436804895625
PH,946,cst,784,0.04367472134375
LHA,194,SUM,525,0.04366098695
VMH,693,SSp,322,0.0436339488738742
PSTN,364,CEAl,551,0.0436141640238281
PSTN,364,STN,470,0.043605526299999996
LPO,226,RSPagl,894,0.043581685287793
PMv,1004,COA,631,0.043555506946874996
PVH,38,PVT,149,0.0435082172
TMv,1,ENT,909,0.043467147543749994
VMH,693,int,6,0.04346392365
MM,491,mfbse,1083,0.0434500645359375
MM,491,COA,631,0.04341092387187499
SBPV,347,CTX,688,0.043407215088317005
DMH,830,AId1,996,0.0434026864359375
LPO,226,VISp,385,0.043313016665625
PH,946,ILA1,707,0.04328193765
MPN,515,MED,444,0.0432754217314453
LM,210,PIR,961,0.043223984124999996
ARH,223,MED,444,0.0431686297054687
MPN,515,RAmb,165,0.0431660532481445
AHN,88,cst,784,0.0431401959625
AHN,88,ENTl6a,28,0.0431109006234375
DMH,830,CEA,536,0.0430615404734375
TU,614,PVHd,63,0.043059045225
ZI,797,VPL,718,0.043051607024999994
VMH,693,VIIIn,933,0.0429738842843887
